瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%),捞浇痢柯档(∑C),泅瘤扁拘(hPa),秦搁扁拘(hPa),老炼(hr),老荤(MJ/m2),矫沥(10m),瘤搁惑怕(瘤搁惑怕内靛),泅惑锅龋(惫郴侥),瘤搁柯档(∑C)
131,没林,2022-08-05 22:00,29,,1.8,230,78,24.7,998.9,1005.4,,,2829,,,28.1
131,没林,2022-08-05 23:00,28.5,,1.4,250,80,24.7,999.1,1005.7,,,2500,,,27.7
131,没林,2022-08-06 00:00,28.3,,1.4,270,80,24.5,999.4,1006,,,2321,,,28.2
131,没林,2022-08-06 01:00,28.1,,.9,270,82,24.7,999.4,1006,,,1868,,,27.7
131,没林,2022-08-06 02:00,27.7,,1.7,270,84,24.7,999.4,1006,,,1657,,,27.5
131,没林,2022-08-06 03:00,27.7,,1.1,250,84,24.7,999.1,1005.7,,,1576,,,27.2
131,没林,2022-08-06 04:00,27.3,,.9,250,87,24.9,998.9,1005.5,,,1227,,,27
131,没林,2022-08-06 05:00,27.2,,.9,250,87,24.8,999,1005.6,,,1203,,,26.7
131,没林,2022-08-06 06:00,27.1,,.6,270,88,24.9,1000,1006.6,0,0,1024,,,27
131,没林,2022-08-06 07:00,27.3,,1.3,200,86,24.7,999.7,1006.3,0,.1,1197,,,27.7
131,没林,2022-08-06 08:00,28.3,,1.6,200,80,24.5,1000.1,1006.7,.7,.76,1491,,,31.1
131,没林,2022-08-06 09:00,29.2,,1.3,250,75,24.3,999.8,1006.3,.7,1.25,1899,,,34.7
131,没林,2022-08-06 10:00,30.3,,1.5,270,68,23.7,999.6,1006.1,.8,2.12,2608,,,37
131,没林,2022-08-06 11:00,30.7,,2.6,250,69,24.3,999.3,1005.8,.7,2.3,2679,,,38.5
131,没林,2022-08-06 12:00,32.8,,1.7,270,63,24.8,999.4,1005.9,.6,2.64,3341,,,45.4
131,没林,2022-08-06 13:00,33.1,,1.7,250,57,23.4,999,1005.5,.8,2.84,3803,,,46.4
131,没林,2022-08-06 14:00,33.7,,1.6,200,56,23.6,998.3,1004.8,1,3.13,3358,,,48
131,没林,2022-08-06 15:00,34.4,,2,250,57,24.6,998,1004.4,1,2.9,3244,,,46.9
131,没林,2022-08-06 16:00,34.4,,1.9,250,57,24.6,997.9,1004.3,1,2.43,3216,,,44.1
131,没林,2022-08-06 17:00,34.3,,2.4,270,58,24.8,997.7,1004.1,1,1.74,2867,,,39.5
131,没林,2022-08-06 18:00,33.5,,2.1,250,60,24.6,997.4,1003.9,1,1.06,2659,,,34.7
131,没林,2022-08-06 19:00,32.5,,1.4,250,64,24.8,997.5,1004,.4,.28,2388,,,31.8
131,没林,2022-08-06 20:00,32,,1.1,250,66,24.8,998.3,1004.8,0,0,2263,,,30.3
131,没林,2022-08-06 21:00,31.2,,1.4,270,69,24.8,999,1005.5,,,2142,,,29.6
131,没林,2022-08-06 22:00,30.5,,1.6,250,73,25.1,999.7,1006.2,,,1974,,,29.2
131,没林,2022-08-06 23:00,29.6,,1.5,250,77,25.1,1000,1006.5,,,2071,,,28.6
131,没林,2022-08-07 00:00,29.2,,1,270,76,24.5,1000.3,1006.8,,,2545,,,28.2
131,没林,2022-08-07 01:00,29.1,,.9,250,73,23.7,1000.3,1006.9,,,3333,,,27.7
131,没林,2022-08-07 02:00,28.7,,.8,160,73,23.3,1000.1,1006.7,,,1847,,,27.3
131,没林,2022-08-07 03:00,28.5,,1,180,78,24.2,999.8,1006.4,,,2341,,,27.2
131,没林,2022-08-07 04:00,28.1,,1.2,180,81,24.5,1000.1,1006.7,,,1100,,,27.1
131,没林,2022-08-07 05:00,28.1,,.2,0,81,24.5,1000.1,1006.7,,,1936,,,27.3
131,没林,2022-08-07 06:00,28.2,,.7,140,81,24.6,1000.4,1007,0,0,2087,,,27.7
131,没林,2022-08-07 07:00,28.2,.1,.6,140,83,25,1000.6,1007.2,0,.07,1757,,04,28.2
131,没林,2022-08-07 08:00,28.7,,1.2,180,80,24.8,1000.3,1006.9,.1,.61,2015,,,31.9
131,没林,2022-08-07 09:00,29.5,,1.8,270,78,25.2,1000.6,1007.1,.3,.95,2260,,,33.5
131,没林,2022-08-07 10:00,31.2,,1.9,180,69,24.8,1000.3,1006.8,.4,1.85,2676,,,38.9
131,没林,2022-08-07 11:00,32,,1.1,250,68,25.3,1000.1,1006.6,.3,2.13,2716,,,40.9
131,没林,2022-08-07 12:00,32.6,,1.6,250,65,25.1,999.7,1006.2,.2,2.25,2488,,,42.4
131,没林,2022-08-07 13:00,32.3,,2.4,270,65,24.8,999.3,1005.8,.2,1.82,2705,,,40
131,没林,2022-08-07 14:00,33.5,,3.1,250,62,25.2,998.9,1005.4,.8,2.42,2644,,,48.2
131,没林,2022-08-07 15:00,33.8,,3.3,250,60,24.9,998.9,1005.4,1,2.67,2995,,,45
131,没林,2022-08-07 16:00,33.7,,2.6,250,61,25.1,998.8,1005.3,.8,1.93,2925,,,40.1
131,没林,2022-08-07 17:00,32.9,,1.9,270,66,25.6,998.6,1005.1,.3,.97,3293,,,37.5
131,没林,2022-08-07 18:00,31.8,,2.6,250,67,24.9,998.5,1005,.4,.7,3583,,,34
131,没林,2022-08-07 19:00,31.2,,1.9,270,69,24.8,999,1005.5,0,.3,3466,,,32.2
131,没林,2022-08-07 20:00,30.3,,1.4,270,73,24.9,999.2,1005.7,0,.02,2972,,,30.2
131,没林,2022-08-07 21:00,30.1,,2.2,250,76,25.3,999.5,1006.1,,,2681,,,29.5
131,没林,2022-08-07 22:00,29.8,,.9,230,77,25.3,999.9,1006.4,,,2220,,,29.2
131,没林,2022-08-07 23:00,29.6,,2.1,200,79,25.5,999.8,1006.3,,,2435,,,28.8
131,没林,2022-08-08 00:00,29.3,0,1,200,79,25.2,1000,1006.5,,,2423,,01,28.7
131,没林,2022-08-08 01:00,29.2,,1.7,200,78,24.9,999.7,1006.2,,,2727,,,28.3
131,没林,2022-08-08 02:00,29.1,,1,230,76,24.4,999.6,1006.1,,,2702,,,28.1
131,没林,2022-08-08 03:00,28.8,,1.2,230,75,23.9,999.5,1006.1,,,2403,,,28
131,没林,2022-08-08 04:00,28.8,,2.2,180,74,23.6,999.6,1006.2,,,2545,,,27.7
131,没林,2022-08-08 05:00,29,,2,200,72,23.4,999.9,1006.5,,,3428,,,27.6
131,没林,2022-08-08 06:00,28.8,,2.1,200,73,23.4,1000.5,1007.1,0,0,4307,,,27.3
131,没林,2022-08-08 07:00,29.1,,1.6,230,70,23,1000.8,1007.4,0,.05,4951,,,27.8
131,没林,2022-08-08 08:00,29.2,,2.8,200,69,22.9,1000.7,1007.3,0,.2,4928,,,28.7
131,没林,2022-08-08 09:00,29.5,,2.1,180,70,23.4,1000.4,1006.9,0,.5,4092,,,30.7
131,没林,2022-08-08 10:00,30.3,,2.2,200,68,23.7,1000.3,1006.9,0,1.28,4241,,,34.7
131,没林,2022-08-08 11:00,30.4,,2.2,230,66,23.3,1000.5,1007.1,0,1.24,4363,,,34.9
131,没林,2022-08-08 12:00,30.2,,1.9,200,68,23.6,1000.4,1007,0,.8,4451,,,32.2
131,没林,2022-08-08 13:00,30.3,,2.8,200,67,23.4,1000,1006.6,0,.91,3772,,,33.7
131,没林,2022-08-08 14:00,30.1,,1.9,250,69,23.7,999.9,1006.5,0,.61,4142,,,32.2
131,没林,2022-08-08 15:00,30.1,,1.9,270,73,24.7,1000.5,1007.1,0,.41,3666,,,31
131,没林,2022-08-08 16:00,27.4,.7,2.9,250,81,23.8,1000.2,1006.8,0,.21,807,,1901,28.4
131,没林,2022-08-08 17:00,27.2,4.8,.5,250,88,25,999.9,1006.5,0,.17,1914,,1901,28.5
131,没林,2022-08-08 18:00,27.5,.6,2,200,87,25.1,999.5,1006.1,0,.17,2674,,01,28.6
131,没林,2022-08-08 19:00,27.8,0,0,0,85,25,1000.1,1006.7,0,.02,2943,,01,28.2
131,没林,2022-08-08 20:00,27.9,,1.4,200,83,24.7,1000.4,1007,0,0,3148,,,27.7
131,没林,2022-08-08 21:00,27.8,0,1.5,200,82,24.4,1000.4,1007,,,3233,,01,27.6
131,没林,2022-08-08 22:00,28.1,,2,200,81,24.5,1000.4,1007,,,3360,,,27.3
131,没林,2022-08-08 23:00,28.3,,1.7,200,77,23.8,1000.1,1006.7,,,3485,,,27.2
131,没林,2022-08-09 00:00,28.5,,1.4,230,76,23.8,1000.5,1007.1,,,3492,,,27.1
131,没林,2022-08-09 01:00,27.7,.2,2,200,77,23.2,1000.2,1006.8,,,2746,,01,26.7
131,没林,2022-08-09 02:00,26.7,1.1,1.4,200,83,23.5,1000.4,1007,,,1610,,01,26.7
131,没林,2022-08-09 03:00,26.3,1.7,1.4,230,84,23.3,1000.3,1006.9,,,1212,,01,26.3
131,没林,2022-08-09 04:00,25.8,2.2,1.1,250,86,23.2,1000.5,1007.2,,,524,,1901,26.2
131,没林,2022-08-09 05:00,25.7,3.2,2,180,87,23.3,1000.6,1007.3,,,1781,,1901,25.8
131,没林,2022-08-09 06:00,25.6,1.8,1.2,180,88,23.4,1000.6,1007.3,0,0,665,,1901,26
131,没林,2022-08-09 07:00,25.7,1.4,1.3,230,88,23.5,1000.8,1007.5,0,0,3116,,1901,26.1
131,没林,2022-08-09 08:00,26.2,.2,1.4,180,88,24,1001.1,1007.7,0,.12,3060,,01,27.2
131,没林,2022-08-09 09:00,26.8,0,1.1,200,86,24.2,1001,1007.6,0,.35,3710,,01,27.9
131,没林,2022-08-09 10:00,27.9,.1,1.2,200,84,24.9,1001.2,1007.8,0,.68,3643,,01,30.7
131,没林,2022-08-09 11:00,28.9,,2.5,200,76,24.2,1000.8,1007.4,0,1.1,4143,,,31
131,没林,2022-08-09 12:00,30.1,,1.9,230,71,24.2,1000.6,1007.2,0,1.4,4499,,,33.3
131,没林,2022-08-09 13:00,29.7,,2.6,250,72,24.1,1000.4,1006.9,0,.77,4785,,,30.6
131,没林,2022-08-09 14:00,29.5,0,1.9,250,73,24.1,999.6,1006.1,0,.54,4548,,01,30.5
131,没林,2022-08-09 15:00,29.7,0,2.4,270,72,24.1,999.1,1005.6,0,.77,4996,,01,31.3
131,没林,2022-08-09 16:00,30.2,,3,250,71,24.3,998.9,1005.4,.2,.96,5229,,,32.3
131,没林,2022-08-09 17:00,29.9,,2.8,250,69,23.5,998.4,1005,.2,.82,5193,,,30.1
131,没林,2022-08-09 18:00,29.6,,2.7,250,71,23.7,998.9,1005.4,0,.29,4285,,,28.5
131,没林,2022-08-09 19:00,29,,1.8,250,73,23.6,999,1005.5,0,.04,4428,,,27.6
131,没林,2022-08-09 20:00,28.8,,1.7,270,73,23.4,999,1005.6,0,0,4695,,,27
131,没林,2022-08-09 21:00,28.7,,1.9,230,72,23.1,998.9,1005.5,,,4621,,,26.6
131,没林,2022-08-09 22:00,28.6,,1.5,200,73,23.2,999,1005.6,,,4621,,,26.6
131,没林,2022-08-09 23:00,28.5,,.8,250,73,23.1,998.9,1005.5,,,4411,,,26.7
131,没林,2022-08-10 00:00,28.5,0,1.3,230,73,23.1,998.5,1005.1,,,4170,,01,26.6
131,没林,2022-08-10 01:00,27.7,0,1.8,200,77,23.2,998,1004.6,,,4319,,01,26.3
131,没林,2022-08-10 02:00,26.8,.5,1,230,81,23.2,997.7,1004.3,,,800,,1901,26.2
131,没林,2022-08-10 03:00,25.7,6.7,1.5,320,87,23.3,998.2,1004.8,,,364,,1901,26.1
131,没林,2022-08-10 04:00,25,39.9,3.3,270,89,23,998.4,1005.1,,,295,,1901,25.3
131,没林,2022-08-10 05:00,24.3,6.1,1,270,88,22.1,998.6,1005.2,,,1356,,1901,25.2
131,没林,2022-08-10 06:00,23.7,10.1,.5,200,90,21.9,999.1,1005.8,0,0,335,,1901,25.2
131,没林,2022-08-10 07:00,23.4,9.1,.4,0,90,21.6,999.3,1006,0,0,1976,,1901,25
131,没林,2022-08-10 08:00,23.4,2.1,.9,270,90,21.6,999.4,1006.1,0,0,3399,,01,25.2
131,没林,2022-08-10 09:00,23.8,3.4,.4,0,93,22.5,999.8,1006.5,0,.05,1907,,01,25.6
131,没林,2022-08-10 10:00,23.7,2,.7,270,89,21.7,1000.2,1006.9,0,.13,2488,,01,25.7
131,没林,2022-08-10 11:00,23.9,3.2,.2,0,88,21.7,1000.1,1006.8,0,.25,1146,,01,26
131,没林,2022-08-10 12:00,23.7,5.1,.3,0,89,21.7,1000.1,1006.8,0,.21,1110,,01,25.9
131,没林,2022-08-10 13:00,24,16.5,.2,0,93,22.7,999.8,1006.4,0,.22,2511,,01,26.2
131,没林,2022-08-10 14:00,24.7,.3,.5,140,90,22.9,999.4,1006,0,.33,4193,,01,26.3
131,没林,2022-08-10 15:00,25.2,.1,.1,0,89,23.2,999.2,1005.9,0,.3,2256,,01,26.9
131,没林,2022-08-10 16:00,26.4,0,.4,0,87,24,998.9,1005.5,0,.62,4856,,01,29.6
131,没林,2022-08-10 17:00,27.2,0,.7,180,87,24.8,998.6,1005.2,0,.52,2292,,01,28.5
131,没林,2022-08-10 18:00,26.6,.8,.7,290,88,24.4,998.6,1005.2,0,.13,866,,1901,27.2
131,没林,2022-08-10 19:00,25.2,19.8,.9,90,91,23.6,998.5,1005.2,0,0,383,,1901,26.2
131,没林,2022-08-10 20:00,25.2,28.3,1.2,180,91,23.6,999.4,1006.1,0,0,52,,1901,25.7
131,没林,2022-08-10 21:00,24.8,42.7,1,230,91,23.2,999.9,1006.5,,,158,,1901,25.5
131,没林,2022-08-10 22:00,25.1,13.4,.4,0,91,23.5,999.8,1006.5,,,260,,1901,25.6
131,没林,2022-08-10 23:00,25.2,1.9,1.3,180,91,23.6,999.6,1006.3,,,724,,1901,25.6
131,没林,2022-08-11 00:00,25.5,.6,.9,250,91,23.9,999.2,1005.9,,,4407,,1901,25.7
131,没林,2022-08-11 01:00,25.1,,1.1,200,91,23.5,999,1005.7,,,2813,,,25.6
131,没林,2022-08-11 02:00,25.2,,1,180,91,23.6,998.4,1005.1,,,3316,,,25.5
131,没林,2022-08-11 03:00,25.6,0,1.6,180,87,23.2,997.2,1003.8,,,2475,,01,25.3
131,没林,2022-08-11 04:00,25.6,.4,2.1,200,89,23.6,997.1,1003.7,,,3543,,01,25.3
131,没林,2022-08-11 05:00,25.6,.6,.9,230,88,23.4,997.2,1003.8,,,1883,,01,25.5
131,没林,2022-08-11 06:00,25.5,4.1,2,180,88,23.3,996.9,1003.5,0,0,623,,1901,25.2
131,没林,2022-08-11 07:00,25.2,6.6,1.9,200,90,23.4,997.2,1003.9,0,0,191,,1901,25.3
131,没林,2022-08-11 08:00,24.9,7.4,1.8,230,90,23.1,997.7,1004.4,0,.01,531,,1901,25.5
131,没林,2022-08-11 09:00,24.7,15.6,1.6,180,92,23.3,997.4,1004,0,.04,300,,1901,25.3
131,没林,2022-08-11 10:00,25.1,2.8,2.1,270,90,23.3,998.1,1004.8,0,.02,2213,,1901,25.6
131,没林,2022-08-11 11:00,25.3,1.2,1.2,200,90,23.5,998.2,1004.9,0,.24,1313,,01,26.2
131,没林,2022-08-11 12:00,24.7,11.2,2.6,250,90,22.9,998,1004.6,0,.19,1036,,01,26.2
131,没林,2022-08-11 13:00,25.3,1.7,1.8,200,88,23.1,998.1,1004.8,0,.44,1765,,01,26.7
131,没林,2022-08-11 14:00,24.7,9.8,.9,230,91,23.1,997.9,1004.5,0,.13,500,,1901,25.8
131,没林,2022-08-11 15:00,25.1,4.8,1.1,250,90,23.3,997.5,1004.2,0,.18,1417,,1901,26.6
131,没林,2022-08-11 16:00,24.8,4.1,1.7,200,92,23.4,997.4,1004,0,.12,870,,1901,25.8
131,没林,2022-08-11 17:00,25.1,.2,1.7,200,91,23.5,997.5,1004.2,0,.05,1789,,1901,25.7
131,没林,2022-08-11 18:00,25.2,0,.9,200,90,23.4,997.3,1004,0,.07,1279,,01,25.7
131,没林,2022-08-11 19:00,25.2,.4,1.1,200,88,23,997.3,1004,0,0,1071,,01,25.5
131,没林,2022-08-11 20:00,25.2,.1,.6,200,90,23.4,997.5,1004.2,0,0,1706,,01,25.3
131,没林,2022-08-11 21:00,25.2,0,.6,160,92,23.8,997.9,1004.6,,,1488,,01,25.3
131,没林,2022-08-11 22:00,25.5,,.4,0,91,23.9,998.1,1004.7,,,1325,,,25.5
131,没林,2022-08-11 23:00,25.3,0,0,0,89,23.3,998.1,1004.8,,,319,,1901,25.6
131,没林,2022-08-12 00:00,25.2,.1,.9,290,92,23.8,998.3,1005,,,412,,1901,25.7
131,没林,2022-08-12 01:00,24.7,.6,1.1,290,93,23.4,998.3,1004.9,,,728,,1901,25.3
131,没林,2022-08-12 02:00,24.9,,.4,0,91,23.3,998.1,1004.8,,,1151,,19,25.2
131,没林,2022-08-12 03:00,25.1,,.6,270,89,23.1,998.6,1005.3,,,1239,,,25.2
131,没林,2022-08-12 04:00,24.6,,.7,270,91,23,998.8,1005.4,,,687,,19,25.2
131,没林,2022-08-12 05:00,24.5,,1.9,290,87,22.1,999.1,1005.7,,,1242,,19,24.7
131,没林,2022-08-12 06:00,23.5,,.6,270,88,21.3,999.2,1005.9,0,0,773,,19,23.8
131,没林,2022-08-12 07:00,24.1,,.5,270,86,21.6,999.5,1006.1,.8,.28,608,,19,25
131,没林,2022-08-12 08:00,24.7,,.8,250,84,21.8,999.7,1006.3,.8,.75,623,,19,27.2
131,没林,2022-08-12 09:00,26,,.9,200,77,21.6,999.9,1006.5,.4,1.12,1100,,19,34
131,没林,2022-08-12 10:00,27.4,,1.3,250,71,21.6,1000.1,1006.7,1,2.33,1537,,,38.4
131,没林,2022-08-12 11:00,28,,1.8,290,68,21.5,1000.4,1007,1,2.61,1755,,,39.1
131,没林,2022-08-12 12:00,29.7,,1.3,270,68,23.1,1000.1,1006.6,1,3.34,2051,,,42.5
131,没林,2022-08-12 13:00,30.5,,2,290,59,21.5,999.8,1006.3,1,3.55,3719,,,43.8
131,没林,2022-08-12 14:00,31.4,,2.3,290,52,20.3,999.1,1005.6,1,3.39,4742,,,42.7
131,没林,2022-08-12 15:00,31.8,,1.8,180,51,20.4,998.5,1005,1,3.1,5228,,,39.2
131,没林,2022-08-12 16:00,32,,2.2,290,53,21.2,997.8,1004.3,1,2.41,4710,,,36.9
131,没林,2022-08-12 17:00,31.9,,2,70,48,19.5,998,1004.5,1,1.87,5228,,,32.4
131,没林,2022-08-12 18:00,32,,.6,320,46,18.9,997.9,1004.4,1,1.2,4479,,,30.6
131,没林,2022-08-12 19:00,30.8,,1,270,52,19.8,998,1004.5,.4,.37,4013,,,28.7
131,没林,2022-08-12 20:00,29.8,,1.6,290,59,20.9,998.6,1005.1,0,.03,2340,,,27.3
131,没林,2022-08-12 21:00,28.9,,1.1,290,63,21.1,999.1,1005.7,,,2030,,,26.7
131,没林,2022-08-12 22:00,26.9,,1.6,70,75,22,999.5,1006.1,,,1763,,,26.1
131,没林,2022-08-12 23:00,26.5,,.6,50,76,21.9,999.8,1006.4,,,1389,,,25.7
131,没林,2022-08-13 00:00,26.2,,.1,0,77,21.8,999.8,1006.4,,,1084,,,25.3
131,没林,2022-08-13 01:00,25.7,,.3,0,81,22.1,999.5,1006.2,,,1305,,,25.3
131,没林,2022-08-13 02:00,25.2,,1.4,160,81,21.6,999.4,1006.1,,,1974,,,25.1
131,没林,2022-08-13 03:00,25.2,,.5,230,82,21.9,999.3,1006,,,1640,,,25.4
131,没林,2022-08-13 04:00,25.6,,.8,70,81,22,998.9,1005.5,,,1093,,,25.7
131,没林,2022-08-13 05:00,25,,.6,290,85,22.2,998.8,1005.5,,,602,,19,25.8
131,没林,2022-08-13 06:00,24.7,,.5,360,84,21.8,999,1005.6,0,0,463,,19,25.1
131,没林,2022-08-13 07:00,25.3,,.2,0,83,22.1,999.7,1006.4,0,.11,761,,19,26.2
131,没林,2022-08-13 08:00,25.7,0,.4,0,82,22.3,1000,1006.7,0,.29,671,,1901,27
131,没林,2022-08-13 09:00,26.8,0,1.1,160,79,22.8,999,1005.6,.1,.83,1994,,1901,30.2
131,没林,2022-08-13 10:00,27.6,,1.1,290,77,23.1,1000,1006.6,0,.85,2128,,,31.4
131,没林,2022-08-13 11:00,28.2,,1,140,75,23.3,999.5,1006.1,0,1.21,1524,,,31.4
131,没林,2022-08-13 12:00,28.7,,.5,270,75,23.8,999.1,1005.7,0,.71,1938,,,30.8
131,没林,2022-08-13 13:00,27.6,.4,.6,320,80,23.8,998.8,1005.4,0,.4,1619,,01,29.8
131,没林,2022-08-13 14:00,26.7,1.1,.7,270,88,24.5,999.1,1005.7,0,.25,617,,1901,28.6
131,没林,2022-08-13 15:00,25.7,12,.9,290,90,23.9,999,1005.6,0,.06,445,,1901,27
131,没林,2022-08-13 16:00,25.7,3.1,.9,160,89,23.7,998.3,1004.9,0,.11,1144,,1901,27.2
131,没林,2022-08-13 17:00,26.6,.4,1.6,160,86,24,998,1004.6,0,.5,1409,,01,28.7
131,没林,2022-08-13 18:00,27.1,,1.6,200,85,24.3,998.1,1004.7,.1,.62,1708,,,28.8
131,没林,2022-08-13 19:00,27.1,,.7,230,85,24.3,998.3,1004.9,0,.21,1362,,,27.6
131,没林,2022-08-13 20:00,26.7,,1.3,200,86,24.1,998.7,1005.3,0,0,1543,,,26.7
131,没林,2022-08-13 21:00,26.5,,.8,180,82,23.1,999.2,1005.8,,,3720,,,26.3
131,没林,2022-08-13 22:00,26.5,0,0,0,84,23.5,999.2,1005.8,,,2580,,01,26.5
131,没林,2022-08-13 23:00,25.5,8.5,.7,180,91,23.9,999.2,1005.9,,,178,,1901,26.2
131,没林,2022-08-14 00:00,25.2,8.2,.8,110,91,23.6,999.3,1006,,,800,,1901,26.1
131,没林,2022-08-14 01:00,25,8.6,1.1,160,94,23.9,999,1005.7,,,801,,1901,25.8
131,没林,2022-08-14 02:00,25,8.1,.5,160,91,23.4,999,1005.7,,,792,,1901,25.7
131,没林,2022-08-14 03:00,25.1,1,.6,160,93,23.8,998.7,1005.4,,,1149,,1901,25.8
131,没林,2022-08-14 04:00,25.2,,.2,0,92,23.8,998.7,1005.4,,,1363,,,25.7
131,没林,2022-08-14 05:00,25.2,,.2,0,92,23.8,998.7,1005.4,,,1208,,,25.8
131,没林,2022-08-14 06:00,25.2,0,.5,140,92,23.8,998.8,1005.5,0,0,1070,,01,25.7
131,没林,2022-08-14 07:00,25.3,.1,1,140,92,23.8,999.1,1005.8,0,.02,1649,,01,26.2
131,没林,2022-08-14 08:00,25.7,0,.4,0,90,23.9,999.1,1005.7,0,.16,477,,1901,26.8
131,没林,2022-08-14 09:00,26.5,0,1,200,87,24.1,999.1,1005.7,0,.48,2684,,01,28.2
131,没林,2022-08-14 10:00,26.7,.2,.8,160,87,24.3,999.7,1006.3,0,.31,1771,,01,27.6
131,没林,2022-08-14 11:00,27.5,.6,.9,180,88,25.3,999.6,1006.2,0,.55,1125,,01,29.8
131,没林,2022-08-14 12:00,27.5,0,1.5,200,85,24.7,999.2,1005.8,0,.46,1220,,01,28.7
131,没林,2022-08-14 13:00,28.4,.3,1.5,270,85,25.6,999.2,1005.8,0,.94,1369,,01,30.9
131,没林,2022-08-14 14:00,28.3,0,1.4,250,87,25.9,999.2,1005.8,0,.47,1408,,01,29.5
131,没林,2022-08-14 15:00,28,.1,1,230,85,25.2,998.9,1005.5,0,.16,1501,,01,28.7
131,没林,2022-08-14 16:00,28.7,0,.6,230,84,25.7,998.8,1005.4,0,.33,1789,,01,29.7
131,没林,2022-08-14 17:00,29.3,,1.4,270,83,26.1,998.8,1005.3,0,.56,2082,,,30
131,没林,2022-08-14 18:00,28.3,0,1.5,270,83,25.1,998.7,1005.3,0,.09,2162,,01,28.1
131,没林,2022-08-14 19:00,28.2,0,1.1,250,83,25,998.7,1005.3,0,0,2270,,01,27.6
131,没林,2022-08-14 20:00,28.1,,.6,160,83,24.9,998.8,1005.4,0,0,1949,,,27.2
131,没林,2022-08-14 21:00,28.1,,.1,0,84,25.1,999.2,1005.8,,,1921,,,27
131,没林,2022-08-14 22:00,27.5,,.4,0,88,25.3,999.3,1005.9,,,1508,,,26.7
131,没林,2022-08-14 23:00,27.2,,.4,0,89,25.2,998.8,1005.4,,,1459,,,26.5
131,没林,2022-08-15 00:00,27.2,,1.2,230,85,24.4,998.7,1005.3,,,2016,,,26.2
131,没林,2022-08-15 01:00,27.1,,1.3,200,84,24.1,998.5,1005.1,,,2231,,,26
131,没林,2022-08-15 02:00,26.9,,.7,180,84,23.9,998.3,1004.9,,,2326,,,26
131,没林,2022-08-15 03:00,27,,.7,250,81,23.4,998.3,1004.9,,,2863,,,25.8
131,没林,2022-08-15 04:00,27.1,,2.2,180,80,23.3,998,1004.6,,,2992,,,25.7
131,没林,2022-08-15 05:00,27.1,,1.7,180,79,23.1,997.4,1004,,,3199,,,25.5
131,没林,2022-08-15 06:00,27.1,,2.1,180,79,23.1,996.8,1003.4,0,0,3398,,,25.2
131,没林,2022-08-15 07:00,27.6,,1.8,200,78,23.4,996.9,1003.5,0,.11,4124,,,26.2
131,没林,2022-08-15 08:00,28.8,,2.1,200,73,23.4,996.5,1003,.2,.68,5145,,,29.8
131,没林,2022-08-15 09:00,29.5,,2.1,230,72,23.9,996.7,1003.2,.1,.91,3978,,,30.3
131,没林,2022-08-15 10:00,30.1,,2.7,230,69,23.7,996.3,1002.8,.1,1.06,5325,,,31.8
131,没林,2022-08-15 11:00,31.2,,3.1,250,66,24,996.1,1002.6,.4,2.29,2963,,,36
131,没林,2022-08-15 12:00,31.7,,3.2,250,64,24,995.6,1002.1,.1,1.93,3956,,,38.4
131,没林,2022-08-15 13:00,31.7,,4.2,250,61,23.2,995.2,1001.7,.6,2.58,4378,,,35.7
131,没林,2022-08-15 14:00,31.6,,2.7,250,65,24.2,994.6,1001.1,.3,1.51,4069,,,33.8
131,没林,2022-08-15 15:00,31.6,,2.2,250,65,24.2,993.8,1000.3,.2,1.29,5600,,,33.3
131,没林,2022-08-15 16:00,31.2,,1.9,250,65,23.8,993.4,999.9,0,.83,5615,,,32
131,没林,2022-08-15 17:00,30.5,0,2.1,230,67,23.6,993.1,999.6,0,.46,5228,,01,30
131,没林,2022-08-15 18:00,30.2,0,2.5,270,67,23.3,992.6,999.1,0,.45,5127,,01,29.2
131,没林,2022-08-15 19:00,29.7,,3.1,250,69,23.3,992.7,999.2,0,.21,4428,,,28
131,没林,2022-08-15 20:00,29.3,,3.8,250,71,23.4,993.5,1000,0,0,4299,,,27.3
131,没林,2022-08-15 21:00,28.7,0,3.7,250,74,23.5,993.9,1000.4,,,3925,,01,27.1
131,没林,2022-08-15 22:00,27.8,.1,2.7,250,79,23.8,993.7,1000.2,,,2638,,01,26.7
131,没林,2022-08-15 23:00,26.5,5.1,1.6,270,88,24.3,994,1000.6,,,493,,1901,26.7
131,没林,2022-08-16 00:00,24,34.4,1.9,230,87,21.6,994.1,1000.7,,,754,,1901,25.7
131,没林,2022-08-16 01:00,25.2,.3,.4,0,91,23.6,994.3,1000.9,,,5040,,1901,26.1
131,没林,2022-08-16 02:00,25.5,,1.6,200,89,23.5,994,1000.6,,,3605,,,26.1
131,没林,2022-08-16 03:00,25.3,,.9,200,88,23.1,994,1000.6,,,3803,,,25.8
131,没林,2022-08-16 04:00,25.5,,.6,250,88,23.3,994.5,1001.1,,,3314,,,26
131,没林,2022-08-16 05:00,25.2,0,.7,230,91,23.6,995,1001.6,,,2368,,01,25.8
131,没林,2022-08-16 06:00,25.5,0,.9,180,90,23.7,995.4,1002,0,0,2022,,01,25.8
131,没林,2022-08-16 07:00,25.5,0,1.3,270,91,23.9,996.2,1002.8,0,0,1742,,01,26.1
131,没林,2022-08-16 08:00,26,0,1.3,250,88,23.8,996.3,1002.9,0,.2,2133,,01,27.1
